account,artist,song_name,song_rank
kon1nc,Marilyn Manson,Unkillable Monster,0
kon1nc,Shinedown,Second Chance,0
kon1nc,Eric Johnson,Winter Came,0
kon1nc,田馥甄,寂寞寂寞就好,0
kon1nc,Sylvain Chauveau,Blanc,0
kon1nc,日本原声带,Send  ,0
kon1nc,Pink Floyd,Mother,0
kon1nc,Guns N' Roses,Paradise City,0
kon1nc,Rage Against the Machine,Killing In The Name Of,0
kon1nc,Henry Butler,How Insensitive,0
安衍,子雷,祈福,0
安衍,子雷,陶笛之旅,0
安衍,辛晓琪,味道,0
安衍,应嘉俐,那又如何,0
安衍,金海心,阳光下的星星,0
安衍,张信哲,过火,0
安衍,Alan Silvestri,Forrest Gump Suite,0
安衍,Lily Allen,Fuck You,0
安衍,曹格,世界唯一的你,0
安衍,苏打绿,小情歌,0
安衍,萧敬腾,会痛的石头,0
安衍,麻枝准,theme of SSS,0
安衍,陈诗慧,欠你的幸福,0
安衍,徐佳莹,失落沙洲,0
安衍,陈光荣,请不要爱我 (小说音乐),0
安衍,刘可,大明宫,0
安衍,Yiruma,Love Hurts,0
安衍,Goldmund,Alberta,0
安衍,天門,空と海の詩,0
安衍,王心如,原谅,0
安衍,张智成,凌晨三点钟,0
安衍,子雷,千年风雅,0
安衍,严爵,我喜欢，不我爱,0
安衍,冯曦妤,A Little Love ,0
安衍,Yiruma,약속...Our Same Word (Piano Solo),0
kon1nc,Oasis,Don't Look Back in Anger,5
kon1nc,Oasis,Don't Look Back in Anger,5
安衍,五月天,OAOA (现在就是永远),0
peterlee,林海,流动的城市,0
peterlee,西村由纪江,诞生,0
peterlee,温岚,同手同脚,0
peterlee,许美静,阳光总在风雨后,0
peterlee,郭采洁,I Remember,0
peterlee,许茹芸,好听 (Karaoke Version),0
peterlee,许茹芸,好听 (Demo Version 原创版),0
peterlee,胡夏,那些年,0
peterlee,Shakin Steven,Because I Love You,0
peterlee,Cody Simpson,On My Mind,0
peterlee,张艾嘉,爱的代价,0
peterlee,Backstreet Boys,As Long as You Love Me,0
peterlee,Backstreet Boys,I Promise You (With Everything I Am),0
peterlee,毛阿敏,幸福,0
peterlee,Olivia Ong,Sometimes When We Touch ,0
peterlee,伍思凯,特别的爱给特别的你,0
peterlee,Daydream,Love Is... Ⅱ,0
peterlee,Cher,Believe,0
peterlee,DJ OKAWARI,Flower Dance,0
peterlee,梁静茹,情歌,0
peterlee,毛阿敏,历史的天空,0
peterlee,毛阿敏,渴望,0
peterlee,JS,你是此生最美的风景,0
peterlee,Amy Diamond,Fast Forward,0
peterlee,Bertie Higgins,Casablanca,0
si哑,Christina Aguilera,Save Me from Myself,0
peterlee,Shayne Ward,No Promises,0
peterlee,Emi Fujita,The Rose,0
peterlee,Dana Glover,It Is You (I Have Loved),0
peterlee,Marcela ,Loving You,0
peterlee,Daniel Powter,Bad Day,0
peterlee,James Blunt,You're Beautiful,0
peterlee,Atlantic Starr,Always,0
peterlee,Anthony Newman,Bridal Chorus from Lohengrin,0
peterlee,George Benson,Nothing’s Gonna Change My Love For You,0
peterlee,Robin Spielberg,Wedding on the Mountain,0
peterlee,Cody Simpson,Summertime,0
peterlee,张艾嘉,童年,0
peterlee,Beyond,海阔天空,0
peterlee,Beyond,光辉岁月,0
peterlee,Beyond,不再犹豫,0
peterlee,Beyond,真的爱你,0
peterlee,陈悦,绿野仙踪,0
peterlee,陈悦,边界1999,0
peterlee,陈悦,星语心愿,0
peterlee,陈悦,雅鲁藏布的神话,0
peterlee,陈悦,梦回鄂尔多斯,0
peterlee,Jewel,Stay Here Forever,0
peterlee,李克勤,红日,0
peterlee,林海,琵琶语,0
去你个X,Thievery Corporation,Desert(Emilie Simon),0
去你个X,声音玩具,秘密的爱,0
去你个X,Eek-A-Mouse,Ganja Smuggling,0
去你个X,崔弦亮,跳动的篝火,0
去你个X,Berlin,Take My Breath Away,0
去你个X,Carpenters,Top Of The World,0
去你个X,Lipps Inc.,Funky Town,0
去你个X,Dennis Brown &amp,Money In My Pocket /Cool Runnings ,0
去你个X,D Liang,Jade Budha Temple,0
去你个X,铁风筝,这个夏天,0
去你个X,Ado,我不能随便说,0
去你个X,林忆莲,为你我受冷风吹,0
去你个X,Ziggy Marley,I Love You Too,0
去你个X,Omodaka,SOHRAN BUSHI (BEFORE MIX),0
去你个X,地下婴儿,觉醒,0
去你个X,DJ Deckstream,Whatever (Vo),0
去你个X,Misty in Roots,True Rasta,0
去你个X,ShinSight Trio,Higher Velocity,0
去你个X,远东之狮,U Know Somebody-Jado,0
去你个X,蛋堡,十年,0
去你个X,草莓救星,瘟疫青年 ,0
去你个X,海龟先生,玛卡瑞纳,0
去你个X,Slackwax,Close To My Fire,0
去你个X,王梵瑞,青春,0
去你个X,Gold Panda,You (Minotaur Shock Remix),0
Niko-Edwards,Rihanna,Where Have You Been,0
Niko-Edwards,Mike Will Made It,#23,0
Niko-Edwards,Kill The Noise,Deal With It,0
Niko-Edwards,Knife Party,Power Glove,0
Niko-Edwards,Rihanna,S&m,0
Niko-Edwards,Chris Brown,Deuces,0
Niko-Edwards,Don Diablo,Hooligans (Doorly`s Dubstep Remix),0
Niko-Edwards,The Delano Orchestra,The Escape,0
Niko-Edwards,Mêlée,Someday You'll Be a Story,0
Niko-Edwards,SoMo,Ride,0
Niko-Edwards,London Grammar,Strong,0
Niko-Edwards,Rihanna,Only Girl (in The World),0
Niko-Edwards,Taio Cruz,Dynamite,0
Niko-Edwards,Rihanna,What’s My Name,0
Niko-Edwards,Enrique Iglesias,Tonight (I'm Lovin' You),0
Niko-Edwards,Mike Posner,Cooler Than Me (Single Mix),0
Niko-Edwards,Nicki Minaj,Bottoms Up ,0
Niko-Edwards,One Direction,Story of My Life,0
Niko-Edwards,Jeremih,Down On Me (Feat. 50 Cent),0
Niko-Edwards,Emeli Sandé,Clown,0
Niko-Edwards,Bruno Mars,When I Was Your Man,0
Niko-Edwards,Duffy,Mercy ,0
Niko-Edwards,SoMo,Ride,0
Niko-Edwards,Alex Clare,Too Close,0
Niko-Edwards,Ludovico Einaudi,Nightbook,0
finela,范晓萱,那种女孩,0
finela,蔡琴,恰似你的温柔 (Live),0
finela,邓丽君,恰似你的温柔,0
finela,五月天,星空,0
finela,五月天,回来吧 (Live),0
finela,王杰,一场游戏一场梦,0
finela,Eminem,Beautiful ,0
finela,Eminem,Apple,0
finela,王菲,怀念,0
finela,Adele,Set Fire to the Rain,0
finela,Adele,Someone Like You,0
finela,Adele,Rolling In The Deep,0
finela,王菲,执迷不悔 (国语版),0
finela,陈升,不再让你孤单,0
finela,陈奕迅,不再让你孤单(Live),0
finela,Jan Plewka,Was dich so verändert hat,0
finela,许美静,明知道,0
finela,范晓萱,Rain,0
finela,The Kinks,Sunny Afternoon,0
finela,小柯,谁,0
finela,Shaggy,It Wasn't Me,0
finela,Zee Avi,Bitter Heart,0
finela,五月天,志明与春娇,0
finela,莫文蔚,阴天,0
finela,王若琳,Even If We Did,0
去你个X,Bai Kwong,Waiting 4 You,0
去你个X,Masters at Work,Life Is but a Dream,0
去你个X,葛仲珊,美好梦,0
去你个X,蛋堡,Hit The Rhyme,0
去你个X,Duffy,Warwick Avenue ,0
去你个X,Totally Enormous Extinct Dinosaurs,Garden,0
去你个X,Blank & Jones,I Love You [Late Night Mix],0
去你个X,Pat D &amp,Saw You Last Week,0
去你个X,やけのはら,Rollin' Rollin' (アーバンソウル),0
去你个X,水晶蝶,梦幻森林,0
去你个X,Steady&Co.,Stay Gold,0
去你个X,Michael Jackson,Heal the World,0
去你个X,Ahu,Affection,0
去你个X,Trentemøller,Moan,0
去你个X,Fat Jon,Time For The Essence feat. Grap Luva / grooveman Spot a.k.a. DJ KOU-G,0
去你个X,Culture,Lion Rock,0
去你个X,Art Espace,808funk / There's Something On,0
去你个X,Alicia Keys,If I Ain't Got You,0
去你个X,国蛋,他是个饶舌歌手,0
去你个X,D Liang,Miss Shanghai,0
去你个X,Steady&Co.,Hip Drop,0
去你个X,旅行团,岛屿,0
去你个X,Akmusique,Funny Blue,0
去你个X,Soffy O,Come with Me,0
去你个X,Beastie Boys,Don't Play No Game That I Can't Win,0
Niko-Edwards,Ludovico Einaudi,Divenire,0
Niko-Edwards,Ludovico Einaudi,I giorni,0
Niko-Edwards,Ludovico Einaudi,I giorni,0
Niko-Edwards,Ludovico Einaudi,Fly ,0
Niko-Edwards,James Morrison,Undiscovered,0
Niko-Edwards,Jason Mraz,I Won't Give Up,0
Niko-Edwards,Nas,Virgo,0
Niko-Edwards,Avicii,Wake Me Up,0
Niko-Edwards,Bobby Tinsley,When Love Won’t Let You Leave,0
Niko-Edwards,Robin Thicke,I Don't Know How It Feels to Be U,0
Niko-Edwards,50 Cent,My Life,0
Niko-Edwards,Eminem,Rap God,0
finela,王若琳,我的爱,0
finela,Radiohead,Creep,0
finela,Maximilian Hecker,Lady Sleep,0
finela,Maximilian Hecker,Summer Days in Bloom,0
finela,Iron & Wine,"Flightless Bird, American Mouth",0
finela,Maximilian Hecker,Snow,0
finela,Sophie Zelmani,Precious Burden,0
finela,Sean Lennon,Parachute,0
finela,Shivaree,Goodnight Moon,0
finela,Rosie Thomas,Say Hello,0
finela,Eminem,Love the Way You Lie ,0
finela,Annett Louisan,Das Spiel,0
finela,Damien Rice,Back to Beginning,0
finela,X JAPAN,Scarlet Love Song -BUDDHA MIX-,0
finela,孙燕姿,180度,0
finela,Damien Rice,Amie,0
finela,Carla Bruni,You Belong to Me,3
finela,Dr. Dre,I Need a Doctor,3
finela,陈奕迅,人来人往,3
finela,Keren Ann,Right Now & Right Here,3
finela,Jewel,Stay Here Forever,3
finela,林忆莲,问,3
finela,张悬,Beautiful Woman,3
果子,宠物同谋,What Do You Want,0
果子,Tycho,A Walk,0
果子,Ellen Allien,Our Utopie,0
果子,Boys Noize,Let's Buy Happiness,0
果子,Blur,Girls & Boys,0
果子,后海大鲨鱼,Hello!Passengers,0
果子,Carsick Cars,热身,0
果子,刺猬,爱之废语,0
果子,甜梅号,老摇滚,0
果子,Carsick Cars,Invisible Love,0
果子,The Cars,Shake It Up,0
果子,My Little Airport,我爱官恩娜，都不及爱你的哨牙,5
果子,Gui Boratto,Opus 17,0
果子,Fukkk Offf,Brain Rock,0
果子,Pajaro Sunrise,Romeo´s Tune,0
果子,赵雷,南方姑娘,0
果子,The Strokes,Last Nite,0
果子,The Candle Thieves,sharks and bears,0
果子,The Candle Thieves,breathing (just for you),0
果子,K.D. Lang,The Consequences of Falling,0
果子,Aphrodite's Child,Rain and Tears,0
果子,Fukkk Offf,BumBumBum,0
果子,Digitalism,Blitz,0
果子,Snapline,Part of Solution,0
果子,Paul van Dyk,Crush,0
mycastle,Billy Ray Cyrus,Butterfly Fly Away,0
Cushion-wu,群星,夜宁静,0
Cushion-wu,梁静茹,接受,0
Cushion-wu,Colbie Caillat,Bubbly,0
Cushion-wu,古巨基,重复犯错,0
Cushion-wu,Swing,那边见,0
Cushion-wu,陈慧琳,谁愿放手,0
Cushion-wu,萧正楠,围墙,0
Cushion-wu,古巨基,欢乐今宵,0
Cushion-wu,古巨基,眼睛不能没眼泪,0
Cushion-wu,Muse,Supermassive Black Hole,0
Cushion-wu,泳儿,无心恋唱,0
Cushion-wu,余超颖,可不可以不勇敢,0
Cushion-wu,陈小春,你好毒,0
Cushion-wu,品冠,我以为,0
Cushion-wu,陈奕迅,天下无双,0
Cushion-wu,Jack Johnson,Never Know,0
Cushion-wu,张可颐,在森林和原野,0
Cushion-wu,丁当,你为什么说谎,0
Cushion-wu,Flo Rida,Club Can't Handle Me,0
Cushion-wu,梁汉文,男子组,0
Cushion-wu,杨千嬅,假如让我说下去,0
Cushion-wu,孙燕姿,奔,0
Cushion-wu,陈奕迅,黄金时代,0
Cushion-wu,Swing,大大公司,0
Cushion-wu,Ellie Goulding,Anything Could Happen,0
Niko-Edwards,Rihanna,Where Have You Been,0
Niko-Edwards,Mike Will Made It,#23,0
Niko-Edwards,Kill The Noise,Deal With It,0
Niko-Edwards,Knife Party,Power Glove,0
Niko-Edwards,Rihanna,S&m,0
Niko-Edwards,Chris Brown,Deuces,0
去你个X,Thievery Corporation,Desert(Emilie Simon),0
去你个X,声音玩具,秘密的爱,0
去你个X,Eek-A-Mouse,Ganja Smuggling,0
去你个X,崔弦亮,跳动的篝火,0
去你个X,Berlin,Take My Breath Away,0
去你个X,Carpenters,Top Of The World,0
Niko-Edwards,Don Diablo,Hooligans (Doorly`s Dubstep Remix),0
Niko-Edwards,The Delano Orchestra,The Escape,0
Niko-Edwards,Mêlée,Someday You'll Be a Story,0
Niko-Edwards,SoMo,Ride,0
Niko-Edwards,London Grammar,Strong,0
Niko-Edwards,Rihanna,Only Girl (in The World),0
Niko-Edwards,Taio Cruz,Dynamite,0
Niko-Edwards,Rihanna,What’s My Name,0
Niko-Edwards,Enrique Iglesias,Tonight (I'm Lovin' You),0
Niko-Edwards,Mike Posner,Cooler Than Me (Single Mix),0
Niko-Edwards,Nicki Minaj,Bottoms Up ,0
Niko-Edwards,One Direction,Story of My Life,0
Niko-Edwards,Jeremih,Down On Me (Feat. 50 Cent),0
Niko-Edwards,Emeli Sandé,Clown,0
Niko-Edwards,Bruno Mars,When I Was Your Man,0
Niko-Edwards,Duffy,Mercy ,0
去你个X,Lipps Inc.,Funky Town,0
去你个X,Dennis Brown &amp,Money In My Pocket /Cool Runnings ,0
去你个X,D Liang,Jade Budha Temple,0
去你个X,铁风筝,这个夏天,0
去你个X,Ado,我不能随便说,0
去你个X,林忆莲,为你我受冷风吹,0
去你个X,Ziggy Marley,I Love You Too,0
去你个X,Omodaka,SOHRAN BUSHI (BEFORE MIX),0
去你个X,地下婴儿,觉醒,0
去你个X,DJ Deckstream,Whatever (Vo),0
去你个X,Misty in Roots,True Rasta,0
去你个X,ShinSight Trio,Higher Velocity,0
去你个X,远东之狮,U Know Somebody-Jado,0
去你个X,蛋堡,十年,0
去你个X,草莓救星,瘟疫青年 ,0
去你个X,海龟先生,玛卡瑞纳,0
去你个X,Slackwax,Close To My Fire,0
Niko-Edwards,SoMo,Ride,0
Niko-Edwards,Alex Clare,Too Close,0
Niko-Edwards,Ludovico Einaudi,Nightbook,0
去你个X,王梵瑞,青春,0
去你个X,Gold Panda,You (Minotaur Shock Remix),0
果子,Gui Boratto,Opus 17,0
果子,The Strokes,Last Nite,0
潜亚,Raul Midón,The More That I Know,0
潜亚,The Peter Malick Group,New York City,0
潜亚,Just,I Love You,0
潜亚,Tuck & Patti,Time After Time,0
潜亚,Lisa Ekdahl,Give Me That Slow Knowing Smile,0
潜亚,"Earth, Wind & Fire",September,0
潜亚,苏打绿,故事,0
潜亚,孙耀威,爱…不是,0
潜亚,纪佳松,不要忘记我,0
潜亚,伍佰&China Blue,我们注定在一起,0
潜亚,周华健,泼墨,0
潜亚,罗志祥,舞魂再现,0
潜亚,陶晶莹,真的假的,0
潜亚,陈绮贞,流浪者之歌,0
潜亚,田馥甄,你就不要想起我,0
潜亚,曲婉婷,Everything In The World (Original Version),4
潜亚,Egil Olsen,Little Green Apples,4
潜亚,Rammstein,Stirb Nicht Vor Mir (Don't Die Before I Do),0
李柬亨,魏如萱,买你,0
李柬亨,嘎调,圈,0
李柬亨,929,渺小,0
李柬亨,达达,不经意间,0
李柬亨,Daft Punk,Get Lucky,0
李柬亨,姚丙炎,酒狂,0
李柬亨,Bruno Coulais,Le Fil Bleu,5
李柬亨,Govi,Bumblebeat,0
李柬亨,Louis Armstrong,La Vie En Rose,5
李柬亨,Clementine,Comme D'habitude,0
李柬亨,Elton John,Rocket Man,5
李柬亨,The Jackson 5,It's Too Late to Change the Time,5
李柬亨,Suraj Jagan,Give Me Some Sunshine,4
李柬亨,Oceana,Endless Summer(Video Version),4
李柬亨,Antonio Pinto,Convite para Vida,5
李柬亨,Maroon 5,Payphone ,4
李柬亨,萨顶顶,来者摩羯,3
Cushion-wu,Imagine Dragons,It's Time,0
Cushion-wu,Atomic Kitten,Nothing In The World,0
Cushion-wu,许廷铿,我的离开也是爱,0
Cushion-wu,Owl City,The Saltwater Room (Original Version),0
Cushion-wu,The Cranberries,Dying in the Sun,0
Cushion-wu,Demi Lovato,Give Your Heart a Break,0
Cushion-wu,谭咏麟,一生中最爱,0
Cushion-wu,方大同,Nothing's Gonna Change My Love For You,0
Cushion-wu,张国荣,发烧 (国语版),0
Cushion-wu,张国荣,我(国语版),0
Cushion-wu,张国荣,我,0
Cushion-wu,Donna Lewis,I Could Be the One,0
Cushion-wu,Shine,燕尾蝶,0
Cushion-wu,Emeli Sandé,Clown,0
Cushion-wu,郑伊健,Together,0
Cushion-wu,Mariah Carey,Without You,0
Cushion-wu,容祖儿,跑步机上 (Live),0
Cushion-wu,Black Eyed Peas,My Humps,0
Cushion-wu,Jessie J,Price Tag ,0
Cushion-wu,黄伊汶,残忍,0
Cushion-wu,Kelly Clarkson,Mr. Know It All,0
Cushion-wu,林子祥,刺激 / 爱到发烧 (Live),0
Cushion-wu,陈奕迅,大开眼戒,0
Cushion-wu,陈奕迅,婚礼的祝福,0
Cushion-wu,陈奕迅,打得火热,0
Cushion-wu,古巨基,许愿,0
Cushion-wu,林子祥,分分钟需要你,0
Cushion-wu,曲婉婷,没有什么不同,0
Cushion-wu,黄耀明,漩涡(Gtr Mix),0
Cushion-wu,Ronan Keating,When You Say Nothing at All,0
Cushion-wu,古巨基,告别我的恋人们,0
Cushion-wu,梁汉文,衣柜里的男人 (Live),0
Cushion-wu,Glee Cast,Greased Lightning,0
Cushion-wu,许志安,唯独你是不可取替,0
Cushion-wu,梁一贞,你是我的superman,0
Cushion-wu,卢巧音,垃圾,0
Cushion-wu,吴莫愁,就现在,0
Cushion-wu,JS,Say Forever,0
Cushion-wu,苏永康,那谁,0
Cushion-wu,林宥嘉,我爱的人 (Live),0
Cushion-wu,杨千嬅,处处吻,0
Cushion-wu,郑欣宜,直觉,0
Cushion-wu,Lady Gaga,Born this way,0
Cushion-wu,蔡依林,柠檬草的味道,0
Cushion-wu,P!nk,Fuckin' Perfect,0
Cushion-wu,孙耀威,只要和你在一起,0
Cushion-wu,林海峰,经典,0
Cushion-wu,郭静,心墙,0
Cushion-wu,陈奕迅,兄妹,0
Cushion-wu,薛凯琪,此时此刻,0
Cushion-wu,이홍기,말이야,0
Cushion-wu,林晓培,心动,0
Cushion-wu,梅艳芳,烈焰红唇,0
Cushion-wu,Gareth Gates,Anyone of Us (Stupid Mistake),0
Cushion-wu,Elizabeth Mitchell,You Are My Sunshine,0
Cushion-wu,Ke$ha,We R Who We R,0
Cushion-wu,Lady Gaga,Judas,0
Cushion-wu,王若琳,Lost in Paradise,0
Cushion-wu,梅艳芳,坏女孩,0
Cushion-wu,Robbie Williams,Better Man,0
Cushion-wu,古天乐,吻得到 爱不到,0
Cushion-wu,卢巧音,逆插玫瑰,0
Cushion-wu,王菀之,永远几远,0
Cushion-wu,Calvin Harris,We'll Be Coming Back (Main),0
Cushion-wu,罗志祥,不具名的悲伤,0
Cushion-wu,萧正楠,十个分手的理由,0
Cushion-wu,P!nk,So What,0
Cushion-wu,古巨基,天气会变,0
Cushion-wu,陈晓东,划火柴,0
Cushion-wu,梁静茹,Fly Away,0
Cushion-wu,侧田,Volar,0
Cushion-wu,李克勤,心计,0
Cushion-wu,李克勤,开学礼,0
Cushion-wu,梁汉文,囍 (全新歌曲),0
Cushion-wu,Mr.,Everyone,0
Cushion-wu,群星,夜宁静,0
Cushion-wu,梁静茹,接受,0
Cushion-wu,Colbie Caillat,Bubbly,0
Cushion-wu,古巨基,重复犯错,0
Cushion-wu,Swing,那边见,0
Cushion-wu,陈慧琳,谁愿放手,0
Cushion-wu,萧正楠,围墙,0
Cushion-wu,古巨基,欢乐今宵,0
Cushion-wu,古巨基,眼睛不能没眼泪,0
Cushion-wu,Muse,Supermassive Black Hole,0
Cushion-wu,泳儿,无心恋唱,0
Cushion-wu,余超颖,可不可以不勇敢,0
Cushion-wu,陈小春,你好毒,0
Cushion-wu,品冠,我以为,0
Cushion-wu,陈奕迅,天下无双,0
Cushion-wu,Jack Johnson,Never Know,0
Cushion-wu,张可颐,在森林和原野,0
Cushion-wu,丁当,你为什么说谎,0
Cushion-wu,Flo Rida,Club Can't Handle Me,0
Cushion-wu,梁汉文,男子组,0
Cushion-wu,杨千嬅,假如让我说下去,0
Cushion-wu,孙燕姿,奔,0
Cushion-wu,陈奕迅,黄金时代,0
Cushion-wu,Swing,大大公司,0
Cushion-wu,Ellie Goulding,Anything Could Happen,0
MADAO,玖原イヅナ,終焉,0
MADAO,阿保剛,Karma,0
MADAO,広橋真紀子,いのちの名前,5
MADAO,ゆず,桜会(さくらえ),0
MADAO,Trent Dabbs,This Time Tomorrow,0
MADAO,Giò Di Tonno,OGNI COSA,0
MADAO,ORANGE RANGE,イケナイ太陽,5
MADAO,SMAP,世界に一つだけの花 (シングルヴァージョン),0
MADAO,こまん,Just be Friends-piano.ver-,0
MADAO,Sarah Hart,Better Than A Hallelujah,5
MADAO,One Direction,One Thing (Acoustic),5
MADAO,Maroon 5,Never Gonna Leave This Bed,0
MADAO,Lainey Lou,Oceanside,5
MADAO,Leona Lewis,Heartbeat,5
MADAO,Hello Saferide,Long Lost Pen Pal,0
MADAO,7!!,ラヴァーズ,0
MADAO,立花慎之介,王子の品格,0
MADAO,ヒサノ,Wonderful Wonder World,0
MADAO,DOES ,修羅,0
MADAO,Ola,Till The End,5
MADAO,Mariah Carey,Don't Forget About Us,0
MADAO,Some & Any,I Wish You Knew,0
MADAO,Some & Any,Electrify Me,0
MADAO,Some & Any,Heartbreaker,0
MADAO,Some & Any,Too Perfect,0
MADAO,広橋真紀子,いのちの名前,5
MADAO,阿保剛,Karma,0
MADAO,阿保剛,Karma,0
MADAO,広橋真紀子,いのちの名前,5
羽亮,Ferras,Rush,0
羽亮,Yules,Everlasting Child,0
羽亮,严爵,好的事情,3
羽亮,彭佳慧,喜欢两个人,3
羽亮,Markéta Irglová,If You Want Me,3
羽亮,Chase Coy,Angel,3
羽亮,Jamie Foxx,Fly Love,3
羽亮,DJ OKAWARI,Luv Letter,3
羽亮,Sara Nusara Poongprasert,เจอกับตัวเอง...ถึงรู้,3
羽亮,Bua Sarocha,รัก…ได้ยินหรือเปล่า,3
羽亮,มาริสา สุโกศล หนุนภักดี,สักวันหนึ่ง,3
羽亮,วรรธนา วีรยวรรธน,เพราะใจ,3
羽亮,藤田惠美,Down By The Salley Garden,3
羽亮,吴克羣,我能给的,3
羽亮,蔡卓妍,早沾勿药,3
羽亮,范玮琪,双双,3
羽亮,方大同,Nothing's Gonna Change My Love For You,3
羽亮,叶倩文,伤逝,3
羽亮,叶倩文,爱的可能,3
羽亮,Chayanne,Yo Te Amo[道明寺与杉菜西班牙之歌],3
羽亮,筷子兄弟,老男孩,5
羽亮,Coldplay,Yellow,3
羽亮,Marc Terenzi,Love to Be Loved by You (The Wedding Song),3
羽亮,Babyface,"Mad, Sexy, Cool",3
羽亮,Bebo Norman,Britney ,4
未央。,澤野弘之,βιοζ-δ,5
未央。,Kalafina,oblivious    ,4
